Year,Entity Type,Entity Group,Entity Name,Department / Subdivision,Position,Elected Official,Judicial,Other Positions,Min Classification Salary,Max Classification Salary,Reported Base Wage,Regular Pay,Overtime Pay,Lump-Sum Pay,Other Pay,Total Wages,Defined Benefit Plan,Employees Retirement Cost Covered,Deferred Compensation Plan,Health Dental Vision,Total Retirement and Health Cost,Pension Formula,Entity URL,Entity Population,Last Updated,Entity County,Special District Activities
2009,City,,Palo Alto,Administrative Services,Acct Spec,,,,47132,57844,53134,,,,,53134,,2783,,7658,10441,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec,,,,47132,57844,75733,,,,,75733,,3203,,15150,18353,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec,,,,47132,57844,55432,,,,,55432,,3054,,7031,10085,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec,,,,47132,57844,31704,,,,,31704,,217,,261,478,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec,,,,47132,57844,39084,,,,,39084,,1601,,18422,20023,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec-Lead,,,,50440,61921,53901,,,,,53901,,2965,,7658,10623,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec-Lead,,,,50440,61921,65812,,,,,65812,,3429,,7031,10460,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec-Lead,,,,50440,61921,63770,,,,,63770,,3429,,7658,11087,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec-Lead,,,,50440,61921,72475,,,,,72475,,,,13626,13626,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Acct Spec-Lead,,,,50440,61921,64968,,,,,64968,,3391,,14385,17776,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Admin Assistant,,,,56929,91083,73537,,,,,73537,,4199,,7031,11230,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Administrative Associate II,,,,50980,63876,62869,,,,,62869,,3440,,20053,23493,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Administrative Specialist II,,,,50980,63876,8940,,,,,8940,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Administrative Specialist II,,,,50980,63876,6677,,,,,6677,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Administrative Specialist II,,,,50980,63876,6493,,,,,6493,,,,9127,9127,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Asst Director Adm Svcs,,,,104249,166816,153955,,,,,153955,,9091,,2673,11764,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Business Analyst - S,,,,83491,102502,122467,,,,,122467,,5715,,7658,13373,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Buyer,,,,65769,80724,78355,,,,,78355,,4470,,15150,19620,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Buyer,,,,65769,80724,79063,,,,,79063,,4366,,13276,17642,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Chief Information Officer,,,,101587,162531,147861,,,,,147861,,8127,,20053,28180,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Contracts Administrator,,,,73091,116958,113656,,,,,113656,,6082,,16750,22832,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Contracts Administrator,,,,73091,116958,105090,,,,,105090,,5848,,6721,12569,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Deputy Dir Adm Svcs,,,,99112,158579,165088,,,,,165088,,8936,,8423,17359,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Desktop Technician,,,,60028,73694,82289,,,,,82289,,4081,,16231,20312,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Desktop Technician,,,,60028,73694,64520,,,,,64520,,3559,,7031,10590,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Desktop Technician,,,,60028,73694,74585,,,,,74585,,4081,,20053,24134,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Desktop Technician,,,,60028,73694,72110,,,,,72110,,4081,,7658,11739,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Desktop Technician,,,,60028,73694,81855,,,,,81855,,4062,,17616,21678,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Dir Adm Svcs,,,,133931,214281,214481,,,,,214481,,11642,,20053,31695,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Graphic Designer,,,,60028,73694,77940,,,,,77940,,4081,,7031,11112,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,HR Business Analyst,,,,76876,122990,104708,,,,,104708,,5843,,15150,20993,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Mailing Svcs Spec,,,,39436,48401,50947,,,,,50947,,2668,,18422,21090,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Management Spec,,,,20800,520000,111070,,,,,111070,,,,6775,6775,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Management Spec,,,,20800,520000,13488,,,,,13488,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Management Spec,,,,20800,520000,84782,,,,,84782,,,,4219,4219,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Management Spec,,,,20800,520000,27545,,,,,27545,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Management Spec,,,,20800,520000,2508,,,,,2508,,,,7537,7537,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Management Spec,,,,20800,520000,31363,,,,,31363,,,,8525,8525,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Management Spec,,,,20800,520000,33896,,,,,33896,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Management Spec,,,,20800,520000,61937,,,,,61937,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Manager Energy Risk,,,,112507,180003,148530,,,,,148530,,9000,,6721,15721,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Mgr Accounting,,,,87276,139630,125355,,,,,125355,,7330,,13895,21225,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Mgr Budget,,,,89564,143291,128656,,,,,128656,,,,5429,5429,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Mgr Pur & Cntr Admin,,,,87276,139630,133931,,,,,133931,,6984,,2563,9547,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Mgr Real Property,,,,89564,143291,111588,,,,,111588,,6450,,20053,26503,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,"Mgr, It",,,,91936,147097,131407,,,,,131407,,7641,,17900,25541,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,"Mgr, It",,,,91936,147097,117388,,,,,117388,,6751,,13276,20027,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,"Mgr, It",,,,91936,147097,124770,,,,,124770,,7284,,13276,20560,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Offset Equip Op,,,,44678,54870,57817,,,,,57817,,3084,,17616,20700,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Offset Equip Op-Lead,,,,47798,58718,64362,,,,,64362,,3236,,15150,18386,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Payroll Analyst,,,,56201,68993,50226,,,,,50226,,2668,,11223,13891,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Payroll Analyst - S,,,,56201,68993,76175,,,,,76175,,3806,,7031,10837,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Project Specialist - H,,,,42702,53497,59155,,,,,59155,,,,,0,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Accountant,,,,73091,116958,62628,,,,,62628,,3508,,4912,8420,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Accountant,,,,73091,116958,97310,,,,,97310,,5848,,13895,19743,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Accountant,,,,73091,116958,107572,,,,,107572,,5848,,932,6780,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Accountant,,,,73091,116958,103272,,,,,103272,,5788,,20053,25841,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,112650,,,,,112650,,6384,,7031,13415,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,97639,,,,,97639,,5555,,18422,23977,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,102857,,,,,102857,,5964,,7658,13622,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,51660,,,,,51660,,3056,,17616,20672,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,56425,,,,,56425,,2923,,2563,5486,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,110556,,,,,110556,,6081,,13895,19976,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,109728,,,,,109728,,5848,,17616,23464,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,104820,,,,,104820,,5848,,13895,19743,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,100289,,,,,100289,,5735,,15150,20885,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Financial Anlyst,,,,73091,116958,97654,,,,,97654,,5637,,7031,12668,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,119020,,,,,119020,,6641,,15150,21791,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,105475,,,,,105475,,6178,,20053,26231,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,115064,,,,,115064,,6641,,15810,22451,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,119916,,,,,119916,,6645,,6721,13366,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,120193,,,,,120193,,6641,,17616,24257,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,123951,,,,,123951,,6641,,20053,26694,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,120657,,,,,120657,,6806,,20053,26859,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,111307,,,,,111307,,6641,,17616,24257,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,117687,,,,,117687,,6641,,18422,25063,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,113512,,,,,113512,,6641,,20053,26694,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,105301,,,,,105301,,5858,,20053,25911,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr Technologist,,,,83012,132828,111763,,,,,111763,,6641,,17616,24257,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Sr. Business Analyst,,,,83012,132828,132208,,,,,132208,,7305,,16017,23322,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Staff Accountant,,,,59716,95555,74591,,,,,74591,,4291,,15998,20289,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Staff Accountant,,,,59716,95555,83341,,,,,83341,,4729,,20053,24782,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Staff Accountant,,,,59716,95555,84333,,,,,84333,,4778,,20053,24831,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Stock Clerk,,,,30908,38729,12576,,,,,12576,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Storekeeper,,,,49046,60216,1159,,,,,1159,,,,,0,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Storekeeper-L,,,,49046,60216,62461,,,,,62461,,3335,,20053,23388,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Supv Repro & Mail,,,,53955,86340,78484,,,,,78484,,4316,,7031,11347,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Technologist - S,,,,83491,102502,106840,,,,,106840,,5496,,17616,23112,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Technologist - S,,,,83491,102502,106639,,,,,106639,,5676,,11472,17148,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,Administrative Services,Warehouse Supv,,,,51646,82659,86815,,,,,86815,,4778,,8423,13201,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Asst City Atty,,,,101587,162531,133825,,,,,133825,,7783,,15150,22933,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,City Attorney,,,,148886,228280,237925,,,,,237925,,12764,14999,1696,29459,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Claims Investigator,,,,61193,97905,16380,,,,,16380,,698,,522,1220,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Claims Investigator,,,,61193,97905,19632,,,,,19632,,1027,,788,1815,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Legal Administrator,,,,71281,114046,109132,,,,,109132,,6166,,17616,23782,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Management Spec,,,,20800,520000,14437,,,,,14437,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Management Spec,,,,20800,520000,16575,,,,,16575,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Management Spec,,,,20800,520000,12925,,,,,12925,,,,,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Secretary to City Attorney,,,,58198,93121,63274,,,,,63274,,3244,,12753,15997,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Secretary to City Attorney,,,,58198,93121,24620,,,,,24620,,1476,,4661,6137,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Senior Legal Secretary - Confidential,,,,56929,91083,88571,,,,,88571,,4964,,13895,18859,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Senior Legal Secretary - Confidential,,,,56929,91083,80853,,,,,80853,,4514,,15150,19664,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Sr Asst City Atty,,,,118144,189030,167600,,,,,167600,,9451,,17616,27067,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Sr Asst City Atty,,,,118144,189030,171791,,,,,171791,,9787,,17616,27403,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Sr. Deputy City Attorney,,,,87276,139630,101521,,,,,101521,,6059,,13276,19335,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Attorney,Sr. Deputy City Attorney,,,,87276,139630,119103,,,,,119103,,6693,,13276,19969,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
2009,City,,Palo Alto,City Auditor,Admin Assistant,,,,56929,91083,82979,,,,,82979,,1926,,13276,15202,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,64352,11/09/2010,Santa Clara,
